Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","8.33","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5510","Production","02211","Raw milk of cattle","2022","2022","t","1377333.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","7332.41","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","41529.57","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","405398.97","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","923072.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","788","Tunisia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","204.67","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5510","Production","02211","Raw milk of cattle","2022","2022","t","19912135.38","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","13.07","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","11119.45","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5520","Feed","02211","Raw milk of cattle","2022","2022","t","509345.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5016","Loss","02211","Raw milk of cattle","2022","2022","t","896015.83","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5023","Processed","02211","Raw milk of cattle","2022","2022","t","5814035.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","12681632.04","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","792","Türkiye","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","407.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2022","2022","t","2478325.45","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","203.81","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1584823.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5016","Loss","02211","Raw milk of cattle","2022","2022","t","9096.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5023","Processed","02211","Raw milk of cattle","2022","2022","t","87020.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","797589.09","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","795","Turkmenistan","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","339.8","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","798","Tuvalu","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","5.07","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","798","Tuvalu","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0.16","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","798","Tuvalu","5023","Processed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","798","Tuvalu","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","4.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","798","Tuvalu","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","1.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5510","Production","02211","Raw milk of cattle","2022","2022","t","1674018.39","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","66.15","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","69575.42","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5520","Feed","02211","Raw milk of cattle","2022","2022","t","22676.1","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5016","Loss","02211","Raw milk of cattle","2022","2022","t","76028.31","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5023","Processed","02211","Raw milk of cattle","2022","2022","t","100000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1405804.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","800","Uganda","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","81.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5510","Production","02211","Raw milk of cattle","2022","2022","t","7595600","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","8281.16","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","28284.53","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5520","Feed","02211","Raw milk of cattle","2022","2022","t","916211.71","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5016","Loss","02211","Raw milk of cattle","2022","2022","t","6147.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2049589.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","4603648.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","804","Ukraine","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","317.69","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5510","Production","02211","Raw milk of cattle","2022","2022","t","53143.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","24943","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","38769.82","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1648.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5016","Loss","02211","Raw milk of cattle","2022","2022","t","3053.42","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5023","Processed","02211","Raw milk of cattle","2022","2022","t","14514.28","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","6704.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","13395.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","784","United Arab Emirates","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","3.89","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","02211","Raw milk of cattle","2022","2022","t","15540640","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","257778.46","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","759487.82","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5520","Feed","02211","Raw milk of cattle","2022","2022","t","40091.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5023","Processed","02211","Raw milk of cattle","2022","2022","t","8256744.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","6742094.68","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","826","United Kingdom of Great Britain and Northern Ireland","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","273.62","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5510","Production","02211","Raw milk of cattle","2022","2022","t","3448072","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1195.42","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5520","Feed","02211","Raw milk of cattle","2022","2022","t","277.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5016","Loss","02211","Raw milk of cattle","2022","2022","t","54464.72","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1574802.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1819722.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","834","United Republic of Tanzania","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","76.12","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","840","United States of America","5510","Production","02211","Raw milk of cattle","2022","2022","t","102721557","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","840","United States of America","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","18179.09","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","840","United States of America","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","112499.88","A","Official figure",""
